,a,ä,ɑ,ɒ,æ,b,ḇ,β,c,č,ɔ,ɕ,ç,d,ḏ,,ḍ,,ð,e,ə,ɚ,ɛ,ɝ,f,g,ḡ,h,ʰ,ḥ,ḫ,ẖ,i,ɪ,ỉ,ɨ,j,,ʲ,ǰ,k,ḳ,ḵ,l,ḷ,ɬ,ɫ,m,n,ŋ,ṇ,ɲ,ɴ,o,ŏ,ɸ,θ,p,p̅,þ,,q,r,ɹ,ɾ,ʀ,ʁ,ṛ,s,š,ś,,,ṣ,,ʃ,t,ṭ,,ṯ,,ʨ,tʂ,u,ʊ,ŭ,ü,v,ʌ,ɣ,w,ʍ,x,χ,y,,ʸ,ʎ,z,ẓ,,ž,ʒ,’,‘,ʔ,ʕ,,$
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ʃ,0.013675596906176438,0.0,0.018159399170496582,0.014236072189216456,0.024212532227328776,0.005828942943616186,0.0,0.0,0.0,0.0,0.01804730411388858,0.0,0.0,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.025221387736800806,0.3932294585808766,0.0,0.019504539849792623,0.0,0.0017935209057280575,0.0,0.0,0.0011209505660800358,0.0,0.0,0.0,0.0,0.031274520793633,0.12061428091021185,0.0,0.0,0.004147517094496133,0.0,0.0,0.0,0.0028023764152000897,0.0,0.0,0.00784665396256025,0.0,0.0,0.0,0.010536935321152336,0.0053805627171841725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002466091245376079,0.0,0.0,0.0,0.0,0.0,0.009079699585248291,0.0,0.0,0.0,0.0,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.0,0.0002241901132160072,0.03284385158614505,0.0,0.0,0.0,0.0,0.0,0.0,0.029032619661472928,0.0033628516982401077,0.0,0.0,0.0001120950566080036,0.012778836453312408,0.0,0.003587041811456115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006725703396480216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845084631767739
t,0.014487667936635251,0.0,0.005790054140765992,0.009725285742931623,0.01679366352516543,0.0038600360938439945,0.0,0.0,0.0,0.0,0.009875676759574894,0.0,0.0,0.0016041708441949067,0.0,0.0,0.0,0.0,0.0,0.024313214357329055,0.0979045518347704,0.0,0.021806697413274515,0.0,0.003584319229997995,0.0,0.0,0.0017796270302787246,0.0,0.0,0.0,0.0,0.037397232805293765,0.15001503910166433,0.0,0.0,0.00749448566272308,0.0,0.0,0.0,0.0021305394024463604,0.0,0.0,0.014312211750551434,0.0,0.0,0.0,0.005865249649087628,0.006090836174052537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025065169440545415,0.002631842791257269,0.0,0.0,0.0,0.0,2.5065169440545417e-05,0.06872869460597554,0.0,0.0,0.0,0.0,0.06940545418087027,0.0,0.0,0.0,0.0,0.0,0.0,0.06582113495087227,0.0005764988971325446,0.0,0.0,0.0,0.0,0.0,0.0,0.0028323641467816324,0.0005013033888109083,0.0,0.0,0.00010026067776218167,0.0058401844796470825,0.0,0.0058401844796470825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002757168638459996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34234008421896933
ṭ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ṯ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ʨ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tʂ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u,0.00037778617302606723,0.0,0.0005666792595391009,0.0026445032111824707,0.003966754816773706,0.025878352852285607,0.0,0.0,0.0,0.0,0.00037778617302606723,0.0,0.0,0.07159047978843974,0.0,0.0,0.0,0.0,0.00415564790328674,0.018700415564790327,0.06724593879863996,0.0,0.003022289384208538,0.0,0.022478277295051002,0.0,0.0,0.001511144692104269,0.0,0.0,0.0,0.0,0.004344540989799773,0.031545145447676615,0.0,0.0,0.0011333585190782018,0.0,0.0,0.0,0.023233849641103137,0.0,0.0,0.05402342274272762,0.0,0.0,0.0,0.0853796751038912,0.07839063090290896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009633547412164715,0.0702682281828485,0.0,0.0,0.0,0.0,0.0,0.01095579901775595,0.0,0.0,0.0,0.0,0.06271250472232716,0.0,0.0,0.0,0.0,0.0,0.0,0.019644880997355497,0.1269361541367586,0.0,0.0,0.0,0.0,0.0,0.0,0.00037778617302606723,0.0,0.0,0.0,0.023800528900642236,0.00018889308651303362,0.0,0.0005666792595391009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061768039289761996,0.0,0.0,0.0,0.010578012844729883,0.0,0.0,0.0,0.0,0.0,0.10200226671703816
ʊ,0.00029452189279403104,0.0,0.00029452189279403104,0.0011780875711761242,0.0025525230708816024,0.023169055566463773,0.0,0.0,0.0,0.0,0.0007853917141174161,0.0,0.0,0.06597290398586295,0.0,0.0,0.0,0.0,0.0023561751423522483,0.0005890437855880621,0.019929314745729433,0.0,0.0021598272138228943,0.0,0.006283133712939329,0.0,0.0,0.004712350284704497,0.0,0.0,0.0,0.0,0.001865305321028863,0.015511486353818967,0.0,0.0,0.0,0.0,0.0,0.0,0.05811898684468879,0.0,0.0,0.14843903396819164,0.0,0.0,0.0,0.03573532299234243,0.11201649322599647,0.00039269585705870805,0.0,0.0,0.0,0.0,0.0,0.0,0.006970351462792067,0.026310622422933437,0.0,0.0,0.0,0.0,0.0,0.01767131356764186,0.0,0.0,0.0,0.0,0.05860985666601217,0.0,0.0,0.0,0.0,0.0,0.0,0.015904182210877676,0.10720596897702729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790889456116238,0.00019634792852935403,0.0,0.0017671313567641862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499116434321618,0.0,0.0,0.0,0.001865305321028863,0.0,0.0,0.0,0.0,0.0,0.14824268603966229
ŭ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ü,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v,0.04375825627476882,0.0,0.007760898282694848,0.014861294583883751,0.03665785997357992,0.005449141347424042,0.0,0.0,0.0,0.0,0.012879788639365918,0.0,0.0,0.02509907529722589,0.0,0.0,0.0,0.0,0.0,0.04722589167767503,0.21730515191545574,0.0,0.05746367239101717,0.0,0.0004953764861294584,0.0,0.0,0.00016512549537648613,0.0,0.0,0.0,0.0,0.02344782034346103,0.13672391017173052,0.0,0.0,0.010568031704095112,0.0,0.0,0.0,0.0004953764861294584,0.0,0.0,0.026750330250990752,0.0,0.0,0.0,0.004128137384412154,0.014365918097754293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016512549537648613,0.0,0.0,0.0,0.0,0.0,0.006935270805812417,0.0,0.0,0.0,0.0,0.01238441215323646,0.0,0.0,0.0,0.0,0.0,0.0,0.003632760898282695,0.014861294583883751,0.0,0.0,0.0,0.0,0.0,0.0,0.0004953764861294584,0.0,0.0,0.0,0.0004953764861294584,0.0059445178335535,0.0,0.0019815059445178335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599735799207398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23150594451783355
ʌ,0.00029437739181630853,0.0,0.0,0.0,0.0,0.055342949661466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03782749484839564,0.0,0.0,0.0,0.0,0.0066234913158669416,0.0,0.003385340005887548,0.0,0.0,0.0,0.03532528701795702,0.0,0.0,0.0007359434795407713,0.0,0.0,0.0,0.0,0.0008831321754489255,0.004268472181336473,0.0,0.0,0.0,0.0,0.0,0.0,0.06314395054459818,0.0,0.0,0.07962908448631145,0.0,0.0,0.0,0.10406240800706505,0.31939947012069475,0.03723874006476303,0.0,0.0,0.0,0.0,0.0,0.0,0.0014718869590815426,0.046511627906976744,0.0,0.0,0.0,0.0,0.00014718869590815426,0.01766264350897851,0.0,0.0,0.0,0.0,0.06491021489549603,0.0,0.0,0.0,0.0,0.0,0.0,0.01619075654989697,0.05740359140418016,0.0,0.0,0.0,0.0,0.0,0.0,0.00014718869590815426,0.0,0.0,0.0,0.021636738298498676,0.0,0.0,0.00044156608772446274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333529584927877,0.0,0.0,0.0,0.0013246982631733883,0.0,0.0,0.0,0.0,0.0,0.012658227848101266
ɣ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
w,0.06956944782291413,0.0,0.015567988324008757,0.10459742155193384,0.0323522257358307,0.0,0.0,0.0,0.0,0.0,0.08465093651179761,0.0,0.0,0.008027243979567016,0.0,0.0,0.0,0.0,0.004621746533690099,0.13184140111894915,0.04840671369496473,0.0,0.07151544636341522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346144490391632,0.22184383361712479,0.0,0.0,0.00024324981756263683,0.0,0.0,0.0,0.038919970810021895,0.0,0.0,0.009243493067380199,0.0,0.0,0.0,0.010459742155193383,0.0009729992702505473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017027487229384578,0.0012162490878131842,0.0,0.0,0.0,0.0,0.0,0.0007297494526879105,0.0,0.0,0.0,0.0,0.002918997810751642,0.0,0.0,0.0,0.0,0.0,0.0,0.0017027487229384578,0.0019459985405010946,0.0,0.0,0.0,0.0,0.0,0.0,0.010216492337630747,0.03916322062758453,0.0,0.0,0.0017027487229384578,0.007540744344441742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048649963512527365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004378496716127463
ʍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
χ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ʸ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ʎ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z,0.0017330409563556623,0.0,0.0009903091179175214,0.0011671500318313644,0.0018391455047039682,0.00038905001061045484,0.0,0.0,0.0,0.0,0.0009549409351347528,0.0,0.0,0.014960741317111127,0.0,0.0,0.0,0.0,0.0,0.005977222890287897,0.027056659828817994,0.0,0.0037136591921907054,0.0,0.00021220909669661172,0.0,0.0,0.00017684091391384312,0.0,0.0,0.0,0.0,0.004138077385583929,0.03526207823442032,0.0,0.0,0.0009903091179175214,0.0,0.0,0.0,0.00045978637617599205,0.0,0.0,0.0013439909457452076,0.0,0.0,0.0,0.004244181933932234,0.0005305227417415293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045978637617599205,0.0,0.0,0.0,0.0,0.0,0.00035368182782768623,0.0,0.0,0.0,0.0,0.00010610454834830586,0.0,0.0,0.0,0.0,0.0,0.0,0.00014147273113107448,0.0005305227417415293,0.0,0.0,0.0,0.0,0.0,0.0,0.0007073636556553725,7.073636556553724e-05,0.0,0.0,0.0008488363867864469,0.0004951545589587607,0.0,0.00045978637617599205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.536818278276862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8896512697177619
ẓ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
